Date,Price,Open,High,Low,Vol.,Change %,Chg. %,Unnamed: 7
01/04/2022,174.1,172.0,174.0,171.0,0.27K,10.54%,,
01/05/2022,179.9,180.0,180.0,180.0,0.02K,3.33%,,
01/06/2022,196.5,190.0,193.0,189.25,0.48K,9.23%,,
01/07/2022,195.9,195.0,195.0,195.0,0.73K,-0.31%,,
01/10/2022,196.5,203.0,205.0,203.0,0.08K,0.31%,,
01/11/2022,197.1,197.0,198.0,197.0,0.09K,0.31%,,
01/12/2022,203.0,205.0,205.0,205.0,0.04K,2.99%,,
01/13/2022,211.5,209.5,209.5,209.5,0.01K,4.19%,,
01/14/2022,216.75,220.0,220.0,220.0,0.01K,2.48%,,
01/17/2022,220.5,220.5,220.5,220.5,0.01K,1.73%,,
01/18/2022,221.0,221.0,221.0,221.0,0.01K,0.23%,,
01/19/2022,223.1,223.1,223.1,223.1,0.02K,0.95%,,
01/20/2022,225.65,226.0,226.0,226.0,0.00K,1.14%,,
01/21/2022,224.6,225.0,226.0,225.0,0.00K,-0.47%,,
01/24/2022,225.25,225.25,225.25,225.25,0.00K,0.29%,,
01/25/2022,227.3,227.3,227.3,227.3,,0.91%,,
01/26/2022,227.8,227.8,227.8,227.8,,0.22%,,
01/27/2022,227.6,227.6,227.6,227.6,0.00K,-0.09%,,
01/28/2022,227.65,227.65,227.65,227.65,,0.02%,,
01/31/2022,222.75,222.75,222.75,222.75,0.07K,-2.15%,,
02/01/2022,218.1,210.0,210.5,210.0,0.08K,-2.09%,,
02/02/2022,220.1,220.0,220.0,220.0,0.06K,0.92%,,
02/03/2022,221.0,221.0,221.0,221.0,0.04K,0.41%,,
02/04/2022,227.3,223.0,227.0,223.0,0.04K,2.85%,,
02/07/2022,236.0,231.0,236.0,231.0,0.07K,3.83%,,
02/08/2022,239.25,239.0,241.0,239.0,0.00K,1.38%,,
02/09/2022,239.25,242.0,242.0,235.0,0.02K,0.00%,,
02/10/2022,239.1,239.1,239.1,239.1,,-0.06%,,
02/11/2022,245.0,245.0,245.0,245.0,,2.47%,,
02/14/2022,240.0,243.5,243.5,240.0,0.01K,-2.04%,,
02/15/2022,239.0,239.0,239.0,239.0,0.01K,-0.42%,,
02/16/2022,235.5,236.0,236.0,236.0,0.00K,-1.46%,,
02/17/2022,232.4,234.5,234.5,234.5,0.00K,-1.32%,,
02/18/2022,232.35,232.5,232.5,232.5,0.00K,-0.02%,,
02/21/2022,233.85,233.85,233.85,233.85,,0.65%,,
02/22/2022,236.25,236.5,236.5,235.0,0.01K,1.03%,,
02/23/2022,237.7,238.0,238.0,238.0,0.04K,0.61%,,
02/24/2022,239.5,239.0,239.25,239.0,0.01K,0.76%,,
02/25/2022,238.6,239.0,239.0,239.0,0.00K,-0.38%,,
02/28/2022,274.5,262.5,286.0,262.5,0.14K,15.05%,,
03/01/2022,313.0,299.0,301.0,299.0,0.12K,14.03%,,
03/02/2022,440.0,400.0,400.0,400.0,0.08K,40.58%,,
03/03/2022,370.0,370.0,370.0,370.0,0.09K,-15.91%,,
03/04/2022,418.75,400.0,435.0,400.0,0.06K,13.18%,,
03/07/2022,422.65,422.65,422.65,422.65,,0.93%,,
03/08/2022,423.15,415.0,415.0,405.0,0.03K,0.12%,,
03/09/2022,420.65,425.0,425.0,415.0,0.07K,-0.59%,,
03/10/2022,373.35,380.0,380.0,380.0,0.36K,-11.24%,,
03/11/2022,368.65,368.0,376.0,366.0,0.12K,-1.26%,,
03/14/2022,361.75,361.75,361.75,361.75,0.04K,-1.87%,,
03/15/2022,346.0,361.5,361.5,361.5,0.03K,-4.35%,,
03/16/2022,340.0,351.0,351.0,340.0,0.04K,-1.73%,,
03/17/2022,337.25,337.25,337.25,337.25,0.01K,-0.81%,,
03/18/2022,336.0,335.0,335.0,334.5,0.03K,-0.37%,,
03/21/2022,329.4,329.4,329.4,329.4,,-1.96%,,
03/22/2022,328.9,330.0,330.0,330.0,0.01K,-0.15%,,
03/23/2022,325.35,325.0,325.0,325.0,0.01K,-1.08%,,
03/24/2022,326.65,326.65,326.65,326.65,,0.40%,,
03/25/2022,327.15,327.15,327.15,327.15,,0.15%,,
03/28/2022,259.75,261.0,261.0,261.0,0.04K,-20.60%,,
03/29/2022,253.4,258.0,258.0,258.0,0.18K,-2.44%,,
03/30/2022,260.0,261.0,261.0,259.0,0.02K,2.60%,,
03/31/2022,259.0,261.0,264.0,261.0,0.01K,-0.38%,,
04/01/2022,258.75,258.75,258.75,258.75,0.05K,-0.10%,,
04/04/2022,264.0,264.0,264.0,264.0,0.01K,2.03%,,
04/05/2022,281.0,281.0,281.0,281.0,0.07K,6.44%,,
04/06/2022,286.5,286.5,286.5,286.5,0.06K,1.96%,,
04/07/2022,281.65,296.0,296.0,285.0,0.10K,-1.69%,,
04/08/2022,291.6,291.6,291.6,291.6,0.04K,3.53%,,
04/11/2022,290.65,292.0,292.0,292.0,0.04K,-0.33%,,
04/12/2022,309.1,300.0,303.5,300.0,0.06K,6.35%,,
04/13/2022,312.0,312.0,312.0,312.0,0.04K,0.94%,,
04/14/2022,309.1,314.0,314.0,314.0,0.01K,-0.93%,,
04/18/2022,309.1,309.1,309.1,309.1,,0.00%,,
04/19/2022,321.0,321.0,321.0,321.0,0.03K,3.85%,,
04/20/2022,326.35,326.35,326.35,326.35,0.01K,1.67%,,
04/21/2022,331.1,333.0,333.0,331.0,0.04K,1.46%,,
04/22/2022,327.1,326.0,326.0,326.0,0.01K,-1.21%,,
04/25/2022,328.6,328.5,328.5,328.5,0.05K,0.46%,,
04/26/2022,325.0,325.0,325.0,325.0,0.04K,-1.10%,,
04/27/2022,326.05,326.05,326.05,326.05,,0.32%,,
04/28/2022,326.95,326.05,326.05,326.05,0.01K,0.28%,,
04/29/2022,326.6,326.3,326.3,326.3,0.01K,-0.11%,,
05/02/2022,299.8,299.8,299.8,299.8,,-8.21%,,
05/03/2022,326.6,325.0,325.0,325.0,0.08K,8.94%,,
05/04/2022,360.35,355.0,355.0,355.0,0.10K,10.33%,,
05/05/2022,374.35,374.35,374.35,374.35,0.04K,3.89%,,
05/06/2022,379.5,379.5,379.5,379.5,0.02K,1.38%,,
05/09/2022,377.0,378.0,379.5,374.0,0.04K,-0.66%,,
05/10/2022,377.45,377.5,377.5,377.5,0.07K,0.12%,,
05/11/2022,385.85,385.0,385.0,385.0,0.03K,2.23%,,
05/12/2022,391.5,391.5,391.5,391.5,0.01K,1.46%,,
05/13/2022,392.85,393.0,393.0,393.0,0.03K,0.34%,,
05/16/2022,402.5,402.5,402.5,402.5,,2.46%,,
05/17/2022,413.65,414.0,414.0,414.0,0.02K,2.77%,,
05/18/2022,412.0,416.0,419.25,412.0,0.15K,-0.40%,,
05/19/2022,412.1,412.1,412.1,412.1,,0.02%,,
05/20/2022,417.25,417.25,417.25,417.25,0.04K,1.25%,,
05/23/2022,416.0,416.0,416.0,416.0,,-0.30%,,
05/24/2022,408.0,408.0,408.0,408.0,0.00K,-1.92%,,
05/25/2022,404.65,400.0,400.0,400.0,0.02K,-0.82%,,
05/26/2022,403.0,403.0,403.0,403.0,0.03K,-0.41%,,
05/27/2022,406.65,406.65,406.65,406.65,0.00K,0.91%,,
05/30/2022,401.0,390.0,401.0,390.0,0.06K,-1.39%,,
05/31/2022,427.0,406.0,428.0,406.0,0.03K,6.48%,,
06/01/2022,412.0,415.0,418.0,412.0,0.01K,-3.51%,,
06/02/2022,412.5,412.5,412.5,412.5,,0.12%,,
06/03/2022,412.5,412.5,412.5,412.5,,0.00%,,
06/06/2022,415.25,415.25,415.25,415.25,,0.67%,,
06/07/2022,397.0,408.0,408.0,403.0,0.03K,-4.39%,,
06/08/2022,395.4,402.0,402.0,395.0,0.03K,-0.40%,,
06/09/2022,396.0,400.0,400.0,395.0,0.05K,0.15%,,
06/10/2022,392.35,394.0,395.0,392.0,0.01K,-0.92%,,
06/13/2022,390.35,390.35,390.35,390.35,0.01K,-0.51%,,
06/14/2022,383.5,383.0,383.0,383.0,0.01K,-1.75%,,
06/15/2022,386.35,386.35,386.35,386.35,,0.74%,,
06/16/2022,387.35,395.0,395.0,395.0,0.01K,0.26%,,
06/17/2022,389.35,389.35,389.35,389.35,,0.52%,,
06/20/2022,392.75,392.75,392.75,392.75,,0.87%,,
06/21/2022,390.0,390.0,390.0,390.0,0.01K,-0.70%,,
06/22/2022,392.0,392.0,392.0,392.0,,0.51%,,
06/23/2022,397.5,395.0,395.0,395.0,0.01K,1.40%,,
06/24/2022,397.0,397.0,397.0,397.0,,-0.13%,,
06/27/2022,392.45,389.0,395.0,389.0,0.02K,-1.15%,,
06/28/2022,393.5,385.0,394.0,385.0,0.02K,0.27%,,
06/29/2022,380.0,389.0,390.0,380.0,0.04K,-3.43%,,
06/30/2022,385.95,380.0,390.0,380.0,0.01K,1.57%,,
07/01/2022,388.0,388.0,388.0,388.0,0.01K,0.53%,,
07/04/2022,396.45,396.45,396.45,396.45,0.00K,2.18%,,
07/05/2022,397.6,397.6,397.6,397.6,,0.29%,,
07/06/2022,399.7,399.7,399.7,399.7,,0.53%,,
07/07/2022,410.0,410.0,410.0,410.0,0.02K,2.58%,,
07/08/2022,413.75,411.0,412.0,411.0,0.02K,0.91%,,
07/11/2022,419.0,419.0,419.0,419.0,0.00K,1.27%,,
07/12/2022,426.0,426.0,426.0,426.0,0.01K,1.67%,,
07/13/2022,430.0,432.0,432.0,432.0,0.01K,0.94%,,
07/14/2022,416.35,415.0,415.0,415.0,0.01K,-3.17%,,
07/15/2022,406.55,410.0,410.0,410.0,0.00K,-2.35%,,
07/18/2022,396.05,396.05,396.05,396.05,0.00K,-2.58%,,
07/19/2022,399.65,399.0,399.0,399.0,0.00K,0.91%,,
07/20/2022,408.6,408.6,408.6,408.6,,2.24%,,
07/21/2022,403.4,403.4,403.4,403.4,,-1.27%,,
07/22/2022,409.2,409.2,409.2,409.2,,1.44%,,
07/25/2022,410.25,410.25,410.25,410.25,,0.26%,,
07/26/2022,414.0,414.0,414.0,414.0,,0.91%,,
07/27/2022,411.5,411.5,411.5,411.5,,-0.60%,,
07/28/2022,411.4,411.4,411.4,411.4,,-0.02%,,
07/29/2022,407.9,407.9,407.9,407.9,,-0.85%,,
08/01/2022,405.0,405.0,405.0,405.0,,-0.71%,,
08/02/2022,403.5,403.5,403.5,403.5,,-0.37%,,
08/03/2022,393.5,393.5,393.5,393.5,0.01K,-2.48%,,
08/04/2022,385.0,390.0,390.0,390.0,0.02K,-2.16%,,
08/05/2022,361.0,361.0,361.0,361.0,0.05K,-6.23%,,
08/08/2022,371.0,371.0,371.0,371.0,0.02K,2.77%,,
08/09/2022,384.5,384.5,384.5,384.5,,3.64%,,
08/10/2022,398.65,398.65,398.65,398.65,,3.68%,,
08/11/2022,401.0,401.0,401.0,401.0,,0.59%,,
08/12/2022,407.65,407.65,407.65,407.65,,1.66%,,
08/15/2022,407.5,407.5,407.5,407.5,,-0.04%,,
08/16/2022,405.0,405.0,405.0,405.0,,-0.61%,,
08/17/2022,413.9,413.9,413.9,413.9,,2.20%,,
08/18/2022,413.9,413.9,413.9,413.9,,0.00%,,
08/19/2022,416.25,416.25,416.25,416.25,,0.57%,,
08/22/2022,418.35,418.35,418.35,418.35,,0.50%,,
08/23/2022,417.6,417.6,417.6,417.6,,-0.18%,,
08/24/2022,412.6,412.6,412.6,412.6,,-1.20%,,
08/25/2022,417.5,417.5,417.5,417.5,,1.19%,,
08/26/2022,417.4,417.4,417.4,417.4,,-0.02%,,
08/29/2022,422.75,422.75,422.75,422.75,,1.28%,,
08/30/2022,414.55,414.55,414.55,414.55,0.01K,-1.94%,,
08/31/2022,425.0,425.0,425.0,425.0,,2.52%,,
09/01/2022,427.35,427.35,427.35,427.35,,0.55%,,
09/02/2022,435.0,435.0,435.0,435.0,,1.79%,,
09/05/2022,457.8,457.8,457.8,457.8,0.01K,5.24%,,
09/06/2022,450.25,450.25,450.25,450.25,0.00K,-1.65%,,
09/07/2022,439.0,439.0,439.0,439.0,0.02K,-2.50%,,
09/08/2022,440.35,430.0,440.0,430.0,0.02K,0.31%,,
09/09/2022,435.25,435.25,435.25,435.25,,-1.16%,,
09/12/2022,437.5,437.0,437.0,436.0,0.04K,0.52%,,
09/13/2022,439.35,436.5,438.0,436.5,0.03K,0.42%,,
09/14/2022,444.2,444.2,444.2,444.2,0.00K,1.10%,,
09/15/2022,445.5,445.5,445.5,445.5,,0.29%,,
09/16/2022,439.0,439.0,439.0,439.0,0.00K,-1.46%,,
09/19/2022,439.05,439.05,439.05,439.05,,0.01%,,
09/20/2022,441.3,441.3,441.3,441.3,0.01K,0.51%,,
09/21/2022,444.5,440.0,440.0,440.0,0.02K,0.73%,,
09/22/2022,435.65,435.65,435.65,435.65,0.00K,-1.99%,,
09/23/2022,435.2,435.2,435.2,435.2,,-0.10%,,
09/26/2022,438.0,438.0,438.0,438.0,,0.64%,,
09/27/2022,437.65,437.65,437.65,437.65,,-0.08%,,
09/28/2022,436.0,436.0,436.0,436.0,,-0.38%,,
09/29/2022,435.75,435.75,435.75,435.75,,-0.06%,,
09/30/2022,433.7,433.7,433.7,433.7,,-0.47%,,
10/03/2022,401.5,399.0,399.0,399.0,0.07K,-7.42%,,
10/04/2022,404.0,404.0,404.0,404.0,0.01K,0.62%,,
10/05/2022,396.25,396.25,396.25,396.25,0.01K,-1.92%,,
10/06/2022,400.0,400.0,400.0,400.0,0.09K,0.95%,,
10/07/2022,385.8,385.0,385.0,385.0,0.02K,-3.55%,,
10/10/2022,386.5,386.5,386.5,386.5,0.01K,0.18%,,
10/11/2022,391.15,391.15,391.15,391.15,0.04K,1.20%,,
10/12/2022,403.0,405.0,405.0,405.0,0.04K,3.03%,,
10/13/2022,393.5,397.0,397.0,397.0,0.02K,-2.36%,,
10/14/2022,392.5,392.5,392.5,392.5,0.01K,-0.25%,,
10/17/2022,392.15,392.15,392.15,392.15,,-0.09%,,
10/18/2022,387.85,387.85,387.85,387.85,0.01K,-1.10%,,
10/19/2022,391.0,391.0,391.0,391.0,0.01K,0.81%,,
10/20/2022,391.95,391.95,391.95,391.95,0.01K,0.24%,,
10/21/2022,390.0,390.0,390.0,390.0,,-0.50%,,
10/24/2022,390.0,390.0,390.0,390.0,,0.00%,,
10/25/2022,388.15,388.15,388.15,388.15,0.06K,-0.47%,,
10/26/2022,386.5,386.5,386.5,386.5,0.03K,-0.43%,,
10/27/2022,385.6,385.6,385.6,385.6,,-0.23%,,
10/28/2022,385.7,385.7,385.7,385.7,,0.03%,,
10/31/2022,356.3,362.5,362.5,355.5,0.01K,-7.62%,,
11/01/2022,359.0,359.0,359.0,359.0,0.07K,0.76%,,
11/02/2022,361.0,361.0,361.0,361.0,,0.56%,,
11/03/2022,351.0,354.0,354.0,354.0,0.06K,-2.77%,,
11/04/2022,349.5,349.5,349.5,349.5,0.02K,-0.43%,,
11/07/2022,344.9,347.0,347.0,345.0,0.11K,-1.32%,,
11/08/2022,339.0,340.0,340.0,338.5,0.04K,-1.71%,,
11/09/2022,324.75,329.0,330.0,329.0,0.05K,-4.20%,,
11/10/2022,324.25,325.0,325.0,325.0,0.03K,-0.15%,,
11/11/2022,326.8,326.8,326.8,326.8,0.01K,0.79%,,
11/14/2022,330.35,330.35,330.35,330.35,,1.09%,,
11/15/2022,341.0,341.0,341.0,341.0,0.01K,3.22%,,
11/16/2022,332.55,332.55,332.55,332.55,0.02K,-2.48%,,
11/17/2022,334.6,334.6,334.6,334.6,0.02K,0.62%,,
11/18/2022,343.45,343.45,343.45,343.45,0.01K,2.64%,,
11/21/2022,351.0,351.0,351.0,351.0,,2.20%,,
11/22/2022,347.15,347.15,347.15,347.15,,-1.10%,,
11/23/2022,346.45,346.45,346.45,346.45,,-0.20%,,
11/24/2022,347.35,347.75,347.75,347.75,0.01K,0.26%,,
11/25/2022,349.4,362.0,362.0,362.0,,0.59%,,
11/28/2022,379.0,380.0,380.0,380.0,0.01K,8.47%,,
11/29/2022,387.4,390.0,390.0,390.0,0.03K,2.22%,,
11/30/2022,398.5,397.0,397.0,397.0,0.06K,2.87%,,
12/01/2022,385.0,385.0,385.0,385.0,0.01K,-3.39%,,
12/02/2022,391.0,391.0,391.0,391.0,,1.56%,,
12/05/2022,400.5,405.0,405.0,400.0,0.01K,2.43%,,
12/06/2022,408.8,408.8,408.8,408.8,0.01K,2.07%,,
12/07/2022,405.65,405.0,405.0,405.0,0.01K,-0.77%,,
12/08/2022,395.5,395.5,395.5,395.5,0.01K,-2.50%,,
12/09/2022,402.5,405.0,405.0,400.0,0.03K,1.77%,,
12/12/2022,400.25,401.0,401.0,401.0,0.00K,-0.56%,,
12/13/2022,404.5,405.0,405.0,405.0,0.02K,1.06%,,
12/14/2022,404.0,404.0,404.0,404.0,0.04K,-0.12%,,
12/15/2022,401.9,403.0,403.0,403.0,0.01K,-0.52%,,
12/16/2022,403.0,405.0,405.0,405.0,0.10K,0.27%,,
12/19/2022,401.35,401.35,401.35,401.35,,-0.41%,,
12/20/2022,400.05,400.05,400.05,400.05,,-0.32%,,
12/21/2022,401.4,401.4,401.4,401.4,0.01K,0.34%,,
12/22/2022,400.65,400.65,400.65,400.65,,-0.19%,,
12/23/2022,401.1,401.1,401.1,401.1,,0.11%,,
12/27/2022,400.5,400.5,400.5,400.5,,-0.15%,,
12/28/2022,402.1,402.5,402.5,402.5,0.00K,0.40%,,
12/29/2022,404.15,404.15,404.15,404.15,,0.51%,,
12/30/2022,404.15,390.0,390.0,390.0,,0.00%,,
01/03/2023,393.1,396.0,396.0,392.0,0.14K,-2.73%,,
01/04/2023,394.55,390.0,395.0,390.0,0.03K,0.37%,,
01/05/2023,397.5,395.0,399.0,395.0,0.09K,0.75%,,
01/06/2023,396.15,400.0,400.0,400.0,0.03K,-0.34%,,
01/09/2023,393.85,397.0,397.0,395.0,0.13K,-0.58%,,
01/10/2023,390.45,395.0,395.0,393.0,0.05K,-0.86%,,
01/11/2023,370.0,385.0,385.0,380.0,0.12K,-5.24%,,
01/12/2023,377.5,377.0,377.0,377.0,0.16K,2.03%,,
01/13/2023,370.25,370.25,370.25,370.25,0.03K,-1.92%,,
01/16/2023,368.75,370.0,370.0,370.0,0.06K,-0.41%,,
01/17/2023,369.25,369.25,369.25,369.25,0.00K,0.14%,,
01/18/2023,368.0,368.0,368.0,368.0,,-0.34%,,
01/19/2023,363.5,363.5,363.5,363.5,0.00K,-1.22%,,
01/20/2023,350.95,350.95,350.95,350.95,,-3.45%,,
01/23/2023,360.0,360.0,360.0,360.0,0.00K,2.58%,,
01/24/2023,359.6,359.6,359.6,359.6,0.02K,-0.11%,,
01/25/2023,354.0,354.0,354.0,354.0,0.01K,-1.56%,,
01/26/2023,355.6,355.6,355.6,355.6,,0.45%,,
01/27/2023,358.1,265.0,265.0,265.0,,0.70%,,
01/30/2023,265.35,266.0,266.0,262.0,0.01K,-25.90%,,
01/31/2023,251.75,262.0,262.0,262.0,0.03K,-5.13%,,
02/01/2023,247.0,247.0,247.0,247.0,0.03K,-1.89%,,
02/02/2023,244.65,245.0,245.0,245.0,0.01K,-0.95%,,
02/03/2023,236.0,236.0,236.0,236.0,0.01K,-3.54%,,
02/06/2023,252.0,235.0,235.0,235.0,0.01K,6.78%,,
02/07/2023,255.65,257.0,265.0,254.0,0.04K,1.45%,,
02/08/2023,239.35,239.35,239.35,239.35,,-6.38%,,
02/09/2023,225.5,238.0,238.0,225.0,0.03K,-5.79%,,
02/10/2023,226.1,219.0,219.0,218.0,0.03K,0.27%,,
02/13/2023,221.0,221.0,221.0,221.0,,-2.26%,,
02/14/2023,219.5,219.5,219.5,219.5,0.01K,-0.68%,,
02/15/2023,219.9,219.9,219.9,219.9,0.01K,0.18%,,
02/16/2023,214.0,214.0,214.0,214.0,0.03K,-2.68%,,
02/17/2023,209.35,209.35,209.35,209.35,,-2.17%,,
02/20/2023,205.65,205.65,205.65,205.65,,-1.77%,,
02/21/2023,208.5,209.0,209.0,209.0,0.03K,1.39%,,
02/22/2023,209.65,209.65,209.65,209.65,0.00K,0.55%,,
02/23/2023,210.1,210.1,210.1,210.1,,0.21%,,
02/24/2023,209.2,204.5,204.5,204.5,,-0.43%,,
02/27/2023,196.5,195.0,197.0,195.0,0.07K,-6.07%,,
02/28/2023,192.85,192.85,192.85,192.85,0.07K,-1.86%,,
03/01/2023,193.5,192.0,192.0,192.0,0.08K,0.34%,,
03/02/2023,193.0,193.0,193.0,193.0,0.04K,-0.26%,,
03/03/2023,188.9,187.15,187.15,187.15,0.00K,-2.12%,,
03/06/2023,181.75,182.0,182.0,182.0,0.00K,-3.79%,,
03/07/2023,179.25,181.0,181.0,180.0,0.00K,-1.38%,,
03/08/2023,179.5,182.0,182.0,182.0,0.00K,0.14%,,
03/09/2023,180.0,180.0,180.0,180.0,,0.28%,,
03/10/2023,185.25,185.25,185.25,185.25,,2.92%,,
03/13/2023,182.9,182.9,182.9,182.9,0.01K,-1.27%,,
03/14/2023,180.0,180.0,180.0,180.0,0.01K,-1.59%,,
03/15/2023,175.0,175.0,178.5,175.0,0.01K,-2.78%,,
03/16/2023,174.0,174.0,174.0,174.0,0.01K,-0.57%,,
03/17/2023,173.0,173.0,173.0,173.0,0.00K,-0.57%,,
03/20/2023,172.25,173.0,173.0,173.0,0.01K,-0.43%,,
03/21/2023,174.0,174.0,174.0,174.0,,1.02%,,
03/22/2023,176.55,176.55,176.55,176.55,,1.47%,,
03/23/2023,176.65,176.65,176.65,176.65,,0.06%,,
03/24/2023,175.35,175.35,175.35,175.35,,-0.74%,,
03/27/2023,176.25,176.25,176.25,176.25,,0.51%,,
03/28/2023,176.5,176.5,176.5,176.5,,0.14%,,
03/29/2023,176.6,176.6,176.6,176.6,,0.06%,,
03/30/2023,176.75,176.75,176.75,176.75,,0.08%,,
03/31/2023,177.25,177.25,177.25,177.25,,0.28%,,
04/03/2023,200.0,197.0,198.0,197.0,0.01K,12.83%,,
04/04/2023,192.65,192.65,192.65,192.65,0.02K,-3.68%,,
04/05/2023,198.0,198.0,198.0,198.0,0.03K,2.78%,,
04/06/2023,193.75,193.75,193.75,193.75,,-2.15%,,
04/10/2023,193.75,193.75,193.75,193.75,,0.00%,,
04/11/2023,194.15,194.15,194.15,194.15,0.01K,0.21%,,
04/12/2023,194.6,194.6,194.6,194.6,0.01K,0.23%,,
04/13/2023,190.75,190.75,190.75,190.75,,-1.98%,,
04/14/2023,188.0,188.0,188.0,188.0,0.02K,-1.44%,,
04/17/2023,187.0,187.0,187.0,187.0,0.00K,-0.53%,,
04/18/2023,188.3,188.3,188.3,188.3,,0.70%,,
04/19/2023,192.5,192.5,192.5,192.5,0.00K,2.23%,,
04/20/2023,191.75,191.75,191.75,191.75,0.00K,-0.39%,,
04/21/2023,190.35,190.35,190.35,190.35,,-0.73%,,
04/24/2023,190.0,190.0,190.0,190.0,,-0.18%,,
04/25/2023,189.05,189.05,189.05,189.05,,-0.50%,,
04/26/2023,190.15,190.15,190.15,190.15,,0.58%,,
04/27/2023,189.95,189.95,189.95,189.95,,-0.11%,,
04/28/2023,189.7,189.7,189.7,189.7,,-0.13%,,
05/01/2023,185.15,185.15,185.15,185.15,,-2.40%,,
05/02/2023,187.55,187.55,187.55,187.55,,1.30%,,
05/03/2023,180.6,180.6,180.6,180.6,0.01K,-3.71%,,
05/04/2023,170.65,178.2,178.2,178.2,0.06K,-5.51%,,
05/05/2023,169.65,169.65,169.65,169.65,0.01K,-0.59%,,
05/08/2023,169.65,169.65,169.65,169.65,,0.00%,,
05/09/2023,169.0,169.0,169.0,169.0,,-0.38%,,
05/10/2023,166.95,166.95,166.95,166.95,0.01K,-1.21%,,
05/11/2023,163.0,163.0,163.0,163.0,0.01K,-2.37%,,
05/12/2023,164.9,166.5,166.5,166.5,0.09K,1.17%,,
05/15/2023,163.75,163.75,163.75,163.75,0.02K,-0.70%,,
05/16/2023,163.8,163.8,163.8,163.8,0.01K,0.03%,,
05/17/2023,165.25,165.25,165.25,165.25,0.01K,0.89%,,
05/18/2023,159.35,159.35,159.35,159.35,0.03K,-3.57%,,
05/19/2023,162.25,162.25,162.25,162.25,,1.82%,,
05/22/2023,160.35,160.35,160.35,160.35,,-1.17%,,
05/23/2023,160.0,160.0,160.0,160.0,,-0.22%,,
05/24/2023,160.25,160.25,160.25,160.25,0.00K,0.16%,,
05/25/2023,160.0,160.0,160.0,160.0,,-0.16%,,
05/26/2023,160.0,160.0,160.0,160.0,,0.00%,,
05/29/2023,140.65,140.65,140.65,140.65,,-12.09%,,
05/30/2023,135.1,135.1,135.1,135.1,,-3.95%,,
05/31/2023,135.0,138.0,138.0,138.0,0.01K,-0.07%,,
06/01/2023,130.15,130.15,130.15,130.15,0.01K,-3.59%,,
06/02/2023,131.0,131.0,131.0,131.0,0.02K,0.65%,,
06/05/2023,137.75,137.75,137.75,137.75,,5.15%,,
06/06/2023,134.45,134.45,134.45,134.45,0.04K,-2.40%,,
06/07/2023,136.0,136.0,136.0,136.0,,1.15%,,
06/08/2023,136.25,136.25,136.25,136.25,,0.18%,,
06/09/2023,135.7,135.7,135.7,135.7,0.01K,-0.40%,,
06/12/2023,134.0,134.0,134.0,134.0,,-1.25%,,
06/13/2023,132.25,132.25,132.25,132.25,0.05K,-1.31%,,
06/14/2023,132.0,132.0,132.0,132.0,,-0.19%,,
06/15/2023,135.95,135.95,135.95,135.95,,2.99%,,
06/16/2023,128.45,128.45,128.45,128.45,0.03K,-5.52%,,
06/19/2023,128.35,128.35,128.35,128.35,,-0.08%,,
06/20/2023,126.55,126.55,126.55,126.55,0.02K,-1.40%,,
06/21/2023,124.15,124.15,124.15,124.15,0.01K,-1.90%,,
06/22/2023,125.75,125.75,125.75,125.75,,1.29%,,
06/23/2023,125.5,125.5,125.5,125.5,,-0.20%,,
06/26/2023,125.5,125.5,125.5,125.5,,0.00%,,
06/27/2023,127.9,127.9,127.9,127.9,,1.91%,,
06/28/2023,127.9,127.9,127.9,127.9,,0.00%,,
06/29/2023,127.9,127.9,127.9,127.9,,0.00%,,
06/30/2023,128.05,128.05,128.05,128.05,,0.12%,,
07/03/2023,148.05,145.0,145.0,145.0,0.02K,15.62%,,
07/04/2023,143.15,142.5,142.5,142.5,0.15K,-3.31%,,
07/05/2023,144.8,144.8,144.8,144.8,0.03K,1.15%,,
07/06/2023,139.65,140.0,140.0,140.0,0.02K,-3.56%,,
07/07/2023,138.0,138.0,138.0,138.0,,-1.18%,,
07/10/2023,133.7,133.7,133.7,133.7,,-3.12%,,
07/11/2023,131.0,131.0,131.0,131.0,0.01K,-2.02%,,
07/12/2023,129.05,129.05,129.05,129.05,,-1.49%,,
07/13/2023,128.0,128.0,128.0,128.0,0.02K,-0.81%,,
07/14/2023,131.65,131.65,131.65,131.65,0.03K,2.85%,,
07/17/2023,131.1,131.1,131.1,131.1,0.01K,-0.42%,,
07/18/2023,134.35,134.35,134.35,134.35,0.01K,2.48%,,
07/19/2023,132.0,131.0,131.0,131.0,0.02K,-1.75%,,
07/20/2023,132.0,132.0,132.0,132.0,,0.00%,,
07/21/2023,133.0,133.0,133.0,133.0,,0.76%,,
07/24/2023,133.1,133.1,133.1,133.1,,0.08%,,
07/25/2023,134.0,134.0,134.0,134.0,,0.68%,,
07/26/2023,134.0,134.0,134.0,134.0,0.01K,0.00%,,
07/27/2023,134.0,134.0,134.0,134.0,,0.00%,,
07/28/2023,134.45,139.0,139.0,139.0,,0.34%,,
07/31/2023,137.3,137.3,137.3,137.3,0.02K,2.12%,,
08/01/2023,134.35,135.0,135.0,135.0,0.06K,-2.15%,,
08/02/2023,133.5,134.0,134.0,134.0,0.00K,-0.63%,,
08/03/2023,136.85,136.85,136.85,136.85,0.02K,2.51%,,
08/04/2023,137.0,136.0,136.0,136.0,0.01K,0.11%,,
