driver,ticker,lookback,threshold,holding,event_date,driver_change_pct,buy_date,sell_date,buy_price,sell_price,capital,shares,buy_mode,return_pct,profit_rp,ending_value
GOLD,ANTM.JK,1,0.5,10,2026-04-17,1.51,2026-04-20,2026-05-05,4010.0,3690.0,1000000,249.38,NEXT_DAY,-7.98,-79800.0,920200.0
GOLD,ANTM.JK,1,0.5,10,2026-05-20,0.55,2026-05-21,2026-06-05,2970.0,2750.0,1000000,336.7,NEXT_DAY,-7.41,-74074.0,925926.0
GOLD,ANTM.JK,1,0.5,10,2026-06-12,3.05,2026-06-15,2026-06-30,3130.0,2590.0,1000000,319.49,NEXT_DAY,-17.25,-172524.0,827476.0
GOLD,BRMS.JK,1,0.5,10,2026-01-05,2.84,2026-01-06,2026-01-21,1285.0,1265.0,1000000,778.21,NEXT_DAY,-1.56,-15564.0,984436.0
GOLD,BRMS.JK,1,0.5,10,2026-01-26,2.08,2026-01-27,2026-02-10,1295.0,1045.0,1000000,772.2,NEXT_DAY,-19.31,-193050.0,806950.0
GOLD,BRMS.JK,1,0.5,10,2026-02-18,2.12,2026-02-19,2026-03-05,1055.0,855.0,1000000,947.87,NEXT_DAY,-18.96,-189573.0,810427.0
GOLD,BRMS.JK,1,0.5,10,2026-03-25,3.42,2026-03-26,2026-04-10,710.0,845.0,1000000,1408.45,NEXT_DAY,19.01,190141.0,1190141.0
GOLD,BRMS.JK,1,0.5,10,2026-04-17,1.51,2026-04-20,2026-05-05,905.0,785.0,1000000,1104.97,NEXT_DAY,-13.26,-132597.0,867403.0
GOLD,BRMS.JK,1,0.5,10,2026-05-20,0.55,2026-05-21,2026-06-05,565.0,510.0,1000000,1769.91,NEXT_DAY,-9.73,-97345.0,902655.0
GOLD,BRMS.JK,1,0.5,10,2026-06-12,3.05,2026-06-15,2026-06-30,660.0,474.0,1000000,1515.15,NEXT_DAY,-28.18,-281818.0,718182.0
GOLD,PSAB.JK,1,0.5,10,2026-01-05,2.84,2026-01-06,2026-01-21,600.0,650.0,1000000,1666.67,NEXT_DAY,8.33,83333.0,1083333.0
GOLD,PSAB.JK,1,0.5,10,2026-01-26,2.08,2026-01-27,2026-02-10,625.0,515.0,1000000,1600.0,NEXT_DAY,-17.6,-176000.0,824000.0
GOLD,PSAB.JK,1,0.5,10,2026-02-18,2.12,2026-02-19,2026-03-05,560.0,525.0,1000000,1785.71,NEXT_DAY,-6.25,-62500.0,937500.0
GOLD,PSAB.JK,1,0.5,10,2026-03-25,3.42,2026-03-26,2026-04-10,480.0,510.0,1000000,2083.33,NEXT_DAY,6.25,62500.0,1062500.0
GOLD,PSAB.JK,1,0.5,10,2026-04-17,1.51,2026-04-20,2026-05-05,555.0,510.0,1000000,1801.8,NEXT_DAY,-8.11,-81081.0,918919.0
GOLD,PSAB.JK,1,0.5,10,2026-05-20,0.55,2026-05-21,2026-06-05,372.0,500.0,1000000,2688.17,NEXT_DAY,34.41,344086.0,1344086.0
GOLD,PSAB.JK,1,0.5,10,2026-06-12,3.05,2026-06-15,2026-06-30,468.0,386.0,1000000,2136.75,NEXT_DAY,-17.52,-175214.0,824786.0
GOLD,HRTA.JK,1,1.0,1,2026-01-05,2.84,2026-01-06,2026-01-07,2250.0,2220.0,1000000,444.44,NEXT_DAY,-1.33,-13333.0,986667.0
GOLD,HRTA.JK,1,1.0,1,2026-01-26,2.08,2026-01-27,2026-01-28,2410.0,2400.0,1000000,414.94,NEXT_DAY,-0.41,-4149.0,995851.0
GOLD,HRTA.JK,1,1.0,1,2026-02-18,2.12,2026-02-19,2026-02-20,2700.0,2750.0,1000000,370.37,NEXT_DAY,1.85,18519.0,1018519.0
GOLD,HRTA.JK,1,1.0,1,2026-03-25,3.42,2026-03-26,2026-03-27,2350.0,2390.0,1000000,425.53,NEXT_DAY,1.7,17021.0,1017021.0
GOLD,HRTA.JK,1,1.0,1,2026-04-17,1.51,2026-04-20,2026-04-21,2880.0,2970.0,1000000,347.22,NEXT_DAY,3.12,31250.0,1031250.0
GOLD,HRTA.JK,1,1.0,1,2026-05-28,1.16,2026-05-29,2026-06-02,2490.0,2460.0,1000000,401.61,NEXT_DAY,-1.2,-12048.0,987952.0
GOLD,HRTA.JK,1,1.0,1,2026-06-25,1.01,2026-06-26,2026-06-29,1785.0,1760.0,1000000,560.22,NEXT_DAY,-1.4,-14006.0,985994.0
GOLD,MDKA.JK,1,1.0,1,2026-01-05,2.84,2026-01-06,2026-01-07,2700.0,2720.0,1000000,370.37,NEXT_DAY,0.74,7407.0,1007407.0
GOLD,MDKA.JK,1,1.0,1,2026-01-26,2.08,2026-01-27,2026-01-28,3210.0,3240.0,1000000,311.53,NEXT_DAY,0.93,9346.0,1009346.0
GOLD,MDKA.JK,1,1.0,1,2026-02-18,2.12,2026-02-19,2026-02-20,3530.0,3590.0,1000000,283.29,NEXT_DAY,1.7,16997.0,1016997.0
GOLD,MDKA.JK,1,1.0,1,2026-03-25,3.42,2026-03-26,2026-03-27,3240.0,3230.0,1000000,308.64,NEXT_DAY,-0.31,-3086.0,996914.0
GOLD,MDKA.JK,1,1.0,1,2026-04-17,1.51,2026-04-20,2026-04-21,3350.0,3370.0,1000000,298.51,NEXT_DAY,0.6,5970.0,1005970.0
GOLD,MDKA.JK,1,1.0,1,2026-05-28,1.16,2026-05-29,2026-06-02,2590.0,2640.0,1000000,386.1,NEXT_DAY,1.93,19305.0,1019305.0
GOLD,MDKA.JK,1,1.0,1,2026-06-25,1.01,2026-06-26,2026-06-29,2690.0,2630.0,1000000,371.75,NEXT_DAY,-2.23,-22305.0,977695.0
GOLD,ANTM.JK,1,1.0,1,2026-01-05,2.84,2026-01-06,2026-01-07,3450.0,3850.0,1000000,289.86,NEXT_DAY,11.59,115942.0,1115942.0
GOLD,ANTM.JK,1,1.0,1,2026-01-26,2.08,2026-01-27,2026-01-28,4610.0,4420.0,1000000,216.92,NEXT_DAY,-4.12,-41215.0,958785.0
GOLD,ANTM.JK,1,1.0,1,2026-02-18,2.12,2026-02-19,2026-02-20,4230.0,4220.0,1000000,236.41,NEXT_DAY,-0.24,-2364.0,997636.0
GOLD,ANTM.JK,1,1.0,1,2026-03-25,3.42,2026-03-26,2026-03-27,3430.0,3500.0,1000000,291.55,NEXT_DAY,2.04,20408.0,1020408.0
GOLD,ANTM.JK,1,1.0,1,2026-04-17,1.51,2026-04-20,2026-04-21,4010.0,4030.0,1000000,249.38,NEXT_DAY,0.5,4988.0,1004988.0
GOLD,ANTM.JK,1,1.0,1,2026-05-28,1.16,2026-05-29,2026-06-02,2900.0,2960.0,1000000,344.83,NEXT_DAY,2.07,20690.0,1020690.0
GOLD,ANTM.JK,1,1.0,1,2026-06-25,1.01,2026-06-26,2026-06-29,2710.0,2720.0,1000000,369.0,NEXT_DAY,0.37,3690.0,1003690.0
GOLD,BRMS.JK,1,1.0,1,2026-01-05,2.84,2026-01-06,2026-01-07,1285.0,1230.0,1000000,778.21,NEXT_DAY,-4.28,-42802.0,957198.0
GOLD,BRMS.JK,1,1.0,1,2026-01-26,2.08,2026-01-27,2026-01-28,1295.0,1105.0,1000000,772.2,NEXT_DAY,-14.67,-146718.0,853282.0
GOLD,BRMS.JK,1,1.0,1,2026-02-18,2.12,2026-02-19,2026-02-20,1055.0,1060.0,1000000,947.87,NEXT_DAY,0.47,4739.0,1004739.0
GOLD,BRMS.JK,1,1.0,1,2026-03-25,3.42,2026-03-26,2026-03-27,710.0,710.0,1000000,1408.45,NEXT_DAY,0.0,0.0,1000000.0
GOLD,BRMS.JK,1,1.0,1,2026-04-17,1.51,2026-04-20,2026-04-21,905.0,900.0,1000000,1104.97,NEXT_DAY,-0.55,-5525.0,994475.0
GOLD,BRMS.JK,1,1.0,1,2026-05-28,1.16,2026-05-29,2026-06-02,595.0,580.0,1000000,1680.67,NEXT_DAY,-2.52,-25210.0,974790.0
GOLD,BRMS.JK,1,1.0,1,2026-06-25,1.01,2026-06-26,2026-06-29,498.0,500.0,1000000,2008.03,NEXT_DAY,0.4,4016.0,1004016.0
GOLD,PSAB.JK,1,1.0,1,2026-01-05,2.84,2026-01-06,2026-01-07,600.0,610.0,1000000,1666.67,NEXT_DAY,1.67,16667.0,1016667.0
GOLD,PSAB.JK,1,1.0,1,2026-01-26,2.08,2026-01-27,2026-01-28,625.0,600.0,1000000,1600.0,NEXT_DAY,-4.0,-40000.0,960000.0
GOLD,PSAB.JK,1,1.0,1,2026-02-18,2.12,2026-02-19,2026-02-20,560.0,565.0,1000000,1785.71,NEXT_DAY,0.89,8929.0,1008929.0
GOLD,PSAB.JK,1,1.0,1,2026-03-25,3.42,2026-03-26,2026-03-27,480.0,476.0,1000000,2083.33,NEXT_DAY,-0.83,-8333.0,991667.0
GOLD,PSAB.JK,1,1.0,1,2026-04-17,1.51,2026-04-20,2026-04-21,555.0,575.0,1000000,1801.8,NEXT_DAY,3.6,36036.0,1036036.0
GOLD,PSAB.JK,1,1.0,1,2026-05-28,1.16,2026-05-29,2026-06-02,476.0,545.0,1000000,2100.84,NEXT_DAY,14.5,144958.0,1144958.0
GOLD,PSAB.JK,1,1.0,1,2026-06-25,1.01,2026-06-26,2026-06-29,408.0,410.0,1000000,2450.98,NEXT_DAY,0.49,4902.0,1004902.0
GOLD,HRTA.JK,1,1.0,2,2026-01-05,2.84,2026-01-06,2026-01-08,2250.0,2220.0,1000000,444.44,NEXT_DAY,-1.33,-13333.0,986667.0
GOLD,HRTA.JK,1,1.0,2,2026-01-26,2.08,2026-01-27,2026-01-29,2410.0,2330.0,1000000,414.94,NEXT_DAY,-3.32,-33195.0,966805.0
GOLD,HRTA.JK,1,1.0,2,2026-02-18,2.12,2026-02-19,2026-02-23,2700.0,2850.0,1000000,370.37,NEXT_DAY,5.56,55556.0,1055556.0
GOLD,HRTA.JK,1,1.0,2,2026-03-25,3.42,2026-03-26,2026-03-30,2350.0,2200.0,1000000,425.53,NEXT_DAY,-6.38,-63830.0,936170.0
GOLD,HRTA.JK,1,1.0,2,2026-04-17,1.51,2026-04-20,2026-04-22,2880.0,3040.0,1000000,347.22,NEXT_DAY,5.56,55556.0,1055556.0
GOLD,HRTA.JK,1,1.0,2,2026-05-28,1.16,2026-05-29,2026-06-03,2490.0,2300.0,1000000,401.61,NEXT_DAY,-7.63,-76305.0,923695.0
GOLD,HRTA.JK,1,1.0,2,2026-06-25,1.01,2026-06-26,2026-06-30,1785.0,1685.0,1000000,560.22,NEXT_DAY,-5.6,-56022.0,943978.0
GOLD,MDKA.JK,1,1.0,2,2026-01-05,2.84,2026-01-06,2026-01-08,2700.0,2560.0,1000000,370.37,NEXT_DAY,-5.19,-51852.0,948148.0
GOLD,MDKA.JK,1,1.0,2,2026-01-26,2.08,2026-01-27,2026-01-29,3210.0,3170.0,1000000,311.53,NEXT_DAY,-1.25,-12461.0,987539.0
GOLD,MDKA.JK,1,1.0,2,2026-02-18,2.12,2026-02-19,2026-02-23,3530.0,3740.0,1000000,283.29,NEXT_DAY,5.95,59490.0,1059490.0
GOLD,MDKA.JK,1,1.0,2,2026-03-25,3.42,2026-03-26,2026-03-30,3240.0,3100.0,1000000,308.64,NEXT_DAY,-4.32,-43210.0,956790.0
GOLD,MDKA.JK,1,1.0,2,2026-04-17,1.51,2026-04-20,2026-04-22,3350.0,3400.0,1000000,298.51,NEXT_DAY,1.49,14925.0,1014925.0
GOLD,MDKA.JK,1,1.0,2,2026-05-28,1.16,2026-05-29,2026-06-03,2590.0,2320.0,1000000,386.1,NEXT_DAY,-10.42,-104247.0,895753.0
GOLD,MDKA.JK,1,1.0,2,2026-06-25,1.01,2026-06-26,2026-06-30,2690.0,2420.0,1000000,371.75,NEXT_DAY,-10.04,-100372.0,899628.0
GOLD,ANTM.JK,1,1.0,2,2026-01-05,2.84,2026-01-06,2026-01-08,3450.0,3490.0,1000000,289.86,NEXT_DAY,1.16,11594.0,1011594.0
GOLD,ANTM.JK,1,1.0,2,2026-01-26,2.08,2026-01-27,2026-01-29,4610.0,4320.0,1000000,216.92,NEXT_DAY,-6.29,-62907.0,937093.0
GOLD,ANTM.JK,1,1.0,2,2026-02-18,2.12,2026-02-19,2026-02-23,4230.0,4390.0,1000000,236.41,NEXT_DAY,3.78,37825.0,1037825.0
GOLD,ANTM.JK,1,1.0,2,2026-03-25,3.42,2026-03-26,2026-03-30,3430.0,3500.0,1000000,291.55,NEXT_DAY,2.04,20408.0,1020408.0
GOLD,ANTM.JK,1,1.0,2,2026-04-17,1.51,2026-04-20,2026-04-22,4010.0,4100.0,1000000,249.38,NEXT_DAY,2.24,22444.0,1022444.0
GOLD,ANTM.JK,1,1.0,2,2026-05-28,1.16,2026-05-29,2026-06-03,2900.0,2610.0,1000000,344.83,NEXT_DAY,-10.0,-100000.0,900000.0
GOLD,ANTM.JK,1,1.0,2,2026-06-25,1.01,2026-06-26,2026-06-30,2710.0,2590.0,1000000,369.0,NEXT_DAY,-4.43,-44280.0,955720.0
GOLD,BRMS.JK,1,1.0,2,2026-01-05,2.84,2026-01-06,2026-01-08,1285.0,1205.0,1000000,778.21,NEXT_DAY,-6.23,-62257.0,937743.0
GOLD,BRMS.JK,1,1.0,2,2026-01-26,2.08,2026-01-27,2026-01-29,1295.0,1070.0,1000000,772.2,NEXT_DAY,-17.37,-173745.0,826255.0
GOLD,BRMS.JK,1,1.0,2,2026-02-18,2.12,2026-02-19,2026-02-23,1055.0,1060.0,1000000,947.87,NEXT_DAY,0.47,4739.0,1004739.0
GOLD,BRMS.JK,1,1.0,2,2026-03-25,3.42,2026-03-26,2026-03-30,710.0,765.0,1000000,1408.45,NEXT_DAY,7.75,77465.0,1077465.0
GOLD,BRMS.JK,1,1.0,2,2026-04-17,1.51,2026-04-20,2026-04-22,905.0,905.0,1000000,1104.97,NEXT_DAY,0.0,0.0,1000000.0
GOLD,BRMS.JK,1,1.0,2,2026-05-28,1.16,2026-05-29,2026-06-03,595.0,535.0,1000000,1680.67,NEXT_DAY,-10.08,-100840.0,899160.0
GOLD,BRMS.JK,1,1.0,2,2026-06-25,1.01,2026-06-26,2026-06-30,498.0,474.0,1000000,2008.03,NEXT_DAY,-4.82,-48193.0,951807.0
GOLD,PSAB.JK,1,1.0,2,2026-01-05,2.84,2026-01-06,2026-01-08,600.0,580.0,1000000,1666.67,NEXT_DAY,-3.33,-33333.0,966667.0
GOLD,PSAB.JK,1,1.0,2,2026-01-26,2.08,2026-01-27,2026-01-29,625.0,595.0,1000000,1600.0,NEXT_DAY,-4.8,-48000.0,952000.0
GOLD,PSAB.JK,1,1.0,2,2026-02-18,2.12,2026-02-19,2026-02-23,560.0,570.0,1000000,1785.71,NEXT_DAY,1.79,17857.0,1017857.0
GOLD,PSAB.JK,1,1.0,2,2026-03-25,3.42,2026-03-26,2026-03-30,480.0,466.0,1000000,2083.33,NEXT_DAY,-2.92,-29167.0,970833.0
GOLD,PSAB.JK,1,1.0,2,2026-04-17,1.51,2026-04-20,2026-04-22,555.0,575.0,1000000,1801.8,NEXT_DAY,3.6,36036.0,1036036.0
GOLD,PSAB.JK,1,1.0,2,2026-05-28,1.16,2026-05-29,2026-06-03,476.0,505.0,1000000,2100.84,NEXT_DAY,6.09,60924.0,1060924.0
GOLD,PSAB.JK,1,1.0,2,2026-06-25,1.01,2026-06-26,2026-06-30,408.0,386.0,1000000,2450.98,NEXT_DAY,-5.39,-53922.0,946078.0
GOLD,HRTA.JK,1,1.0,3,2026-01-05,2.84,2026-01-06,2026-01-09,2250.0,2380.0,1000000,444.44,NEXT_DAY,5.78,57778.0,1057778.0
GOLD,HRTA.JK,1,1.0,3,2026-01-26,2.08,2026-01-27,2026-01-30,2410.0,2230.0,1000000,414.94,NEXT_DAY,-7.47,-74689.0,925311.0
GOLD,HRTA.JK,1,1.0,3,2026-02-18,2.12,2026-02-19,2026-02-24,2700.0,2830.0,1000000,370.37,NEXT_DAY,4.81,48148.0,1048148.0
GOLD,HRTA.JK,1,1.0,3,2026-03-25,3.42,2026-03-26,2026-03-31,2350.0,2180.0,1000000,425.53,NEXT_DAY,-7.23,-72340.0,927660.0
GOLD,HRTA.JK,1,1.0,3,2026-04-17,1.51,2026-04-20,2026-04-23,2880.0,3010.0,1000000,347.22,NEXT_DAY,4.51,45139.0,1045139.0
GOLD,HRTA.JK,1,1.0,3,2026-05-28,1.16,2026-05-29,2026-06-04,2490.0,2300.0,1000000,401.61,NEXT_DAY,-7.63,-76305.0,923695.0
GOLD,HRTA.JK,1,1.0,3,2026-06-25,1.01,2026-06-26,2026-07-01,1785.0,1665.0,1000000,560.22,NEXT_DAY,-6.72,-67227.0,932773.0
GOLD,MDKA.JK,1,1.0,3,2026-01-05,2.84,2026-01-06,2026-01-09,2700.0,2700.0,1000000,370.37,NEXT_DAY,0.0,0.0,1000000.0
GOLD,MDKA.JK,1,1.0,3,2026-01-26,2.08,2026-01-27,2026-01-30,3210.0,3210.0,1000000,311.53,NEXT_DAY,0.0,0.0,1000000.0
GOLD,MDKA.JK,1,1.0,3,2026-02-18,2.12,2026-02-19,2026-02-24,3530.0,3790.0,1000000,283.29,NEXT_DAY,7.37,73654.0,1073654.0
GOLD,MDKA.JK,1,1.0,3,2026-03-25,3.42,2026-03-26,2026-03-31,3240.0,3140.0,1000000,308.64,NEXT_DAY,-3.09,-30864.0,969136.0
GOLD,MDKA.JK,1,1.0,3,2026-04-17,1.51,2026-04-20,2026-04-23,3350.0,3380.0,1000000,298.51,NEXT_DAY,0.9,8955.0,1008955.0
GOLD,MDKA.JK,1,1.0,3,2026-05-28,1.16,2026-05-29,2026-06-04,2590.0,2490.0,1000000,386.1,NEXT_DAY,-3.86,-38610.0,961390.0
GOLD,MDKA.JK,1,1.0,3,2026-06-25,1.01,2026-06-26,2026-07-01,2690.0,2540.0,1000000,371.75,NEXT_DAY,-5.58,-55762.0,944238.0
GOLD,ANTM.JK,1,1.0,3,2026-01-05,2.84,2026-01-06,2026-01-09,3450.0,3630.0,1000000,289.86,NEXT_DAY,5.22,52174.0,1052174.0
GOLD,ANTM.JK,1,1.0,3,2026-01-26,2.08,2026-01-27,2026-01-30,4610.0,4210.0,1000000,216.92,NEXT_DAY,-8.68,-86768.0,913232.0
GOLD,ANTM.JK,1,1.0,3,2026-02-18,2.12,2026-02-19,2026-02-24,4230.0,4380.0,1000000,236.41,NEXT_DAY,3.55,35461.0,1035461.0
GOLD,ANTM.JK,1,1.0,3,2026-03-25,3.42,2026-03-26,2026-03-31,3430.0,3500.0,1000000,291.55,NEXT_DAY,2.04,20408.0,1020408.0
GOLD,ANTM.JK,1,1.0,3,2026-04-17,1.51,2026-04-20,2026-04-23,4010.0,4020.0,1000000,249.38,NEXT_DAY,0.25,2494.0,1002494.0
GOLD,ANTM.JK,1,1.0,3,2026-05-28,1.16,2026-05-29,2026-06-04,2900.0,2760.0,1000000,344.83,NEXT_DAY,-4.83,-48276.0,951724.0
GOLD,ANTM.JK,1,1.0,3,2026-06-25,1.01,2026-06-26,2026-07-01,2710.0,2610.0,1000000,369.0,NEXT_DAY,-3.69,-36900.0,963100.0
GOLD,BRMS.JK,1,1.0,3,2026-01-05,2.84,2026-01-06,2026-01-09,1285.0,1230.0,1000000,778.21,NEXT_DAY,-4.28,-42802.0,957198.0
GOLD,BRMS.JK,1,1.0,3,2026-01-26,2.08,2026-01-27,2026-01-30,1295.0,1080.0,1000000,772.2,NEXT_DAY,-16.6,-166023.0,833977.0
GOLD,BRMS.JK,1,1.0,3,2026-02-18,2.12,2026-02-19,2026-02-24,1055.0,1010.0,1000000,947.87,NEXT_DAY,-4.27,-42654.0,957346.0
GOLD,BRMS.JK,1,1.0,3,2026-03-25,3.42,2026-03-26,2026-03-31,710.0,730.0,1000000,1408.45,NEXT_DAY,2.82,28169.0,1028169.0
GOLD,BRMS.JK,1,1.0,3,2026-04-17,1.51,2026-04-20,2026-04-23,905.0,865.0,1000000,1104.97,NEXT_DAY,-4.42,-44199.0,955801.0
GOLD,BRMS.JK,1,1.0,3,2026-05-28,1.16,2026-05-29,2026-06-04,595.0,520.0,1000000,1680.67,NEXT_DAY,-12.61,-126050.0,873950.0
GOLD,BRMS.JK,1,1.0,3,2026-06-25,1.01,2026-06-26,2026-07-01,498.0,476.0,1000000,2008.03,NEXT_DAY,-4.42,-44177.0,955823.0
GOLD,PSAB.JK,1,1.0,3,2026-01-05,2.84,2026-01-06,2026-01-09,600.0,600.0,1000000,1666.67,NEXT_DAY,0.0,0.0,1000000.0
GOLD,PSAB.JK,1,1.0,3,2026-01-26,2.08,2026-01-27,2026-01-30,625.0,550.0,1000000,1600.0,NEXT_DAY,-12.0,-120000.0,880000.0
GOLD,PSAB.JK,1,1.0,3,2026-02-18,2.12,2026-02-19,2026-02-24,560.0,555.0,1000000,1785.71,NEXT_DAY,-0.89,-8929.0,991071.0
GOLD,PSAB.JK,1,1.0,3,2026-03-25,3.42,2026-03-26,2026-03-31,480.0,460.0,1000000,2083.33,NEXT_DAY,-4.17,-41667.0,958333.0
GOLD,PSAB.JK,1,1.0,3,2026-04-17,1.51,2026-04-20,2026-04-23,555.0,550.0,1000000,1801.8,NEXT_DAY,-0.9,-9009.0,990991.0
GOLD,PSAB.JK,1,1.0,3,2026-05-28,1.16,2026-05-29,2026-06-04,476.0,470.0,1000000,2100.84,NEXT_DAY,-1.26,-12605.0,987395.0
GOLD,PSAB.JK,1,1.0,3,2026-06-25,1.01,2026-06-26,2026-07-01,408.0,386.0,1000000,2450.98,NEXT_DAY,-5.39,-53922.0,946078.0
GOLD,HRTA.JK,1,1.0,5,2026-01-05,2.84,2026-01-06,2026-01-13,2250.0,2580.0,1000000,444.44,NEXT_DAY,14.67,146667.0,1146667.0
GOLD,HRTA.JK,1,1.0,5,2026-01-26,2.08,2026-01-27,2026-02-03,2410.0,2160.0,1000000,414.94,NEXT_DAY,-10.37,-103734.0,896266.0
GOLD,HRTA.JK,1,1.0,5,2026-02-18,2.12,2026-02-19,2026-02-26,2700.0,3200.0,1000000,370.37,NEXT_DAY,18.52,185185.0,1185185.0
GOLD,HRTA.JK,1,1.0,5,2026-03-25,3.42,2026-03-26,2026-04-02,2350.0,2340.0,1000000,425.53,NEXT_DAY,-0.43,-4255.0,995745.0
GOLD,HRTA.JK,1,1.0,5,2026-04-17,1.51,2026-04-20,2026-04-27,2880.0,2900.0,1000000,347.22,NEXT_DAY,0.69,6944.0,1006944.0
GOLD,HRTA.JK,1,1.0,5,2026-05-28,1.16,2026-05-29,2026-06-08,2490.0,1935.0,1000000,401.61,NEXT_DAY,-22.29,-222892.0,777108.0
GOLD,HRTA.JK,1,1.0,5,2026-06-25,1.01,2026-06-26,2026-07-03,1785.0,1815.0,1000000,560.22,NEXT_DAY,1.68,16807.0,1016807.0
GOLD,MDKA.JK,1,1.0,5,2026-01-05,2.84,2026-01-06,2026-01-13,2700.0,3120.0,1000000,370.37,NEXT_DAY,15.56,155556.0,1155556.0
GOLD,MDKA.JK,1,1.0,5,2026-01-26,2.08,2026-01-27,2026-02-03,3210.0,2950.0,1000000,311.53,NEXT_DAY,-8.1,-80997.0,919003.0
GOLD,MDKA.JK,1,1.0,5,2026-02-18,2.12,2026-02-19,2026-02-26,3530.0,3640.0,1000000,283.29,NEXT_DAY,3.12,31161.0,1031161.0
GOLD,MDKA.JK,1,1.0,5,2026-03-25,3.42,2026-03-26,2026-04-02,3240.0,3260.0,1000000,308.64,NEXT_DAY,0.62,6173.0,1006173.0
GOLD,MDKA.JK,1,1.0,5,2026-04-17,1.51,2026-04-20,2026-04-27,3350.0,3470.0,1000000,298.51,NEXT_DAY,3.58,35821.0,1035821.0
GOLD,MDKA.JK,1,1.0,5,2026-05-28,1.16,2026-05-29,2026-06-08,2590.0,2420.0,1000000,386.1,NEXT_DAY,-6.56,-65637.0,934363.0
GOLD,MDKA.JK,1,1.0,5,2026-06-25,1.01,2026-06-26,2026-07-03,2690.0,2700.0,1000000,371.75,NEXT_DAY,0.37,3717.0,1003717.0
GOLD,ANTM.JK,1,1.0,5,2026-01-05,2.84,2026-01-06,2026-01-13,3450.0,3880.0,1000000,289.86,NEXT_DAY,12.46,124638.0,1124638.0
GOLD,ANTM.JK,1,1.0,5,2026-01-26,2.08,2026-01-27,2026-02-03,4610.0,3930.0,1000000,216.92,NEXT_DAY,-14.75,-147505.0,852495.0
GOLD,ANTM.JK,1,1.0,5,2026-02-18,2.12,2026-02-19,2026-02-26,4230.0,4330.0,1000000,236.41,NEXT_DAY,2.36,23641.0,1023641.0
GOLD,ANTM.JK,1,1.0,5,2026-03-25,3.42,2026-03-26,2026-04-02,3430.0,3640.0,1000000,291.55,NEXT_DAY,6.12,61224.0,1061224.0
GOLD,ANTM.JK,1,1.0,5,2026-04-17,1.51,2026-04-20,2026-04-27,4010.0,4120.0,1000000,249.38,NEXT_DAY,2.74,27431.0,1027431.0
GOLD,ANTM.JK,1,1.0,5,2026-05-28,1.16,2026-05-29,2026-06-08,2900.0,2530.0,1000000,344.83,NEXT_DAY,-12.76,-127586.0,872414.0
GOLD,ANTM.JK,1,1.0,5,2026-06-25,1.01,2026-06-26,2026-07-03,2710.0,2930.0,1000000,369.0,NEXT_DAY,8.12,81181.0,1081181.0
GOLD,BRMS.JK,1,1.0,5,2026-01-05,2.84,2026-01-06,2026-01-13,1285.0,1195.0,1000000,778.21,NEXT_DAY,-7.0,-70039.0,929961.0
GOLD,BRMS.JK,1,1.0,5,2026-01-26,2.08,2026-01-27,2026-02-03,1295.0,955.0,1000000,772.2,NEXT_DAY,-26.25,-262548.0,737452.0
GOLD,BRMS.JK,1,1.0,5,2026-02-18,2.12,2026-02-19,2026-02-26,1055.0,960.0,1000000,947.87,NEXT_DAY,-9.0,-90047.0,909953.0
GOLD,BRMS.JK,1,1.0,5,2026-03-25,3.42,2026-03-26,2026-04-02,710.0,735.0,1000000,1408.45,NEXT_DAY,3.52,35211.0,1035211.0
GOLD,BRMS.JK,1,1.0,5,2026-04-17,1.51,2026-04-20,2026-04-27,905.0,820.0,1000000,1104.97,NEXT_DAY,-9.39,-93923.0,906077.0
GOLD,BRMS.JK,1,1.0,5,2026-05-28,1.16,2026-05-29,2026-06-08,595.0,482.0,1000000,1680.67,NEXT_DAY,-18.99,-189916.0,810084.0
GOLD,BRMS.JK,1,1.0,5,2026-06-25,1.01,2026-06-26,2026-07-03,498.0,498.0,1000000,2008.03,NEXT_DAY,0.0,0.0,1000000.0
GOLD,PSAB.JK,1,1.0,5,2026-01-05,2.84,2026-01-06,2026-01-13,600.0,590.0,1000000,1666.67,NEXT_DAY,-1.67,-16667.0,983333.0
GOLD,PSAB.JK,1,1.0,5,2026-01-26,2.08,2026-01-27,2026-02-03,625.0,510.0,1000000,1600.0,NEXT_DAY,-18.4,-184000.0,816000.0
GOLD,PSAB.JK,1,1.0,5,2026-02-18,2.12,2026-02-19,2026-02-26,560.0,540.0,1000000,1785.71,NEXT_DAY,-3.57,-35714.0,964286.0
GOLD,PSAB.JK,1,1.0,5,2026-03-25,3.42,2026-03-26,2026-04-02,480.0,510.0,1000000,2083.33,NEXT_DAY,6.25,62500.0,1062500.0
GOLD,PSAB.JK,1,1.0,5,2026-04-17,1.51,2026-04-20,2026-04-27,555.0,550.0,1000000,1801.8,NEXT_DAY,-0.9,-9009.0,990991.0
GOLD,PSAB.JK,1,1.0,5,2026-05-28,1.16,2026-05-29,2026-06-08,476.0,540.0,1000000,2100.84,NEXT_DAY,13.45,134454.0,1134454.0
GOLD,PSAB.JK,1,1.0,5,2026-06-25,1.01,2026-06-26,2026-07-03,408.0,408.0,1000000,2450.98,NEXT_DAY,0.0,0.0,1000000.0
